SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM
050,25,009,Massachusetts,Essex County,1,809827,393191,416636,44435,22676,21759,86179,44218,41961,41711,21281,20430,71535,36137,35398,658840,315894,342946,637502,305016,332486,303889,151542,152347,200746,99286,101460,224130,107970,116160,141091,61623,79468,44435,22676,21759,46621,23709,22912,49661,25671,23990,52631,26706,25925,50512,25550,24962,49355,24980,24375,51485,25349,26136,51227,25185,26042,48679,23772,24907,50176,24196,25980,56671,27352,29319,60847,29259,31588,56436,27163,29273,46432,21788,24644,37341,17125,20216,24108,10675,13433,15649,6283,9366,17561,5752,11809,40.9,39.4,42.4
050,25,009,Massachusetts,Essex County,2,807791,392206,415585,44206,22593,21613,85818,44018,41800,41563,21221,20342,70715,35734,34981,657437,315202,342235,636204,304374,331830,303090,151123,151967,200901,99335,101566,223363,107610,115753,141225,61695,79530,44206,22593,21613,46455,23625,22830,49452,25560,23892,52083,26452,25631,50106,25336,24770,49264,24912,24352,51466,25348,26118,51348,25246,26102,48823,23829,24994,49724,24006,25718,56416,27206,29210,60678,29184,31494,56545,27214,29331,46647,21886,24761,37604,17223,20381,24171,10675,13496,15576,6266,9310,17227,5645,11582,40.9,39.4,42.4
050,25,009,Massachusetts,Essex County,3,807360,392411,414949,43470,22219,21251,84562,43435,41127,40938,20966,19972,71261,35950,35311,659134,316378,342756,638390,305791,332599,305171,152301,152870,203064,100597,102467,219553,105811,113742,144512,63433,81079,43470,22219,21251,45984,23474,22510,48670,25173,23497,51673,26166,25507,50434,25538,24896,49220,24910,24310,52035,25706,26329,52109,25659,26450,49700,24322,25378,47673,23130,24543,55481,26685,28796,59375,28580,30795,57024,27416,29608,47818,22515,25303,39195,17917,21278,24935,10985,13950,15792,6424,9368,16772,5592,11180,41.0,39.5,42.5
050,25,009,Massachusetts,Essex County,4,806499,392049,414450,43156,22095,21061,83729,43006,40723,40445,20726,19719,70696,35569,35127,659556,316581,342975,639169,306222,332947,304907,152381,152526,203705,101265,102440,215462,103784,111678,149306,65604,83702,43156,22095,21061,45821,23448,22373,47847,24737,23110,51151,25885,25266,50051,25231,24820,48152,24539,23613,52243,25933,26310,52906,26082,26824,50404,24711,25693,46658,22723,23935,53855,25752,28103,57889,27880,30009,57060,27429,29631,48902,23065,25837,39064,17818,21246,27853,12277,15576,16643,6878,9765,16844,5566,11278,41.2,39.6,42.6
050,25,009,Massachusetts,Essex County,5,810089,393940,416149,43243,22228,21015,83688,42918,40770,40279,20793,19486,71069,35575,35494,663274,318412,344862,642879,308001,334878,306998,153547,153451,205514,102350,103164,211935,102078,109857,154361,67998,86363,43243,22228,21015,46073,23562,22511,47479,24527,22952,50897,25845,25052,50587,25352,25235,47467,24091,23376,52763,26409,26354,53858,26544,27314,51426,25306,26120,46808,22833,23975,52139,24929,27210,56255,27001,29254,56733,27315,29418,50045,23643,26402,39975,18247,21728,29532,13023,16509,17844,7437,10407,16965,5648,11317,41.2,39.7,42.7
050,25,011,Massachusetts,Franklin County,1,71028,34901,36127,2812,1463,1349,6338,3237,3101,3111,1621,1490,4811,2523,2288,60362,29433,30929,58767,28580,30187,24169,12304,11865,16983,8537,8446,20679,10012,10667,16294,7508,8786,2812,1463,1349,3404,1720,1684,3670,1894,1776,3633,1932,1701,3553,1835,1718,3930,1941,1989,4376,2235,2141,4471,2240,2231,4206,2121,2085,4266,2090,2176,4679,2277,2402,5591,2705,2886,6143,2940,3203,5917,2802,3115,4745,2325,2420,2601,1244,1357,1458,633,825,1573,504,1069,46.9,45.2,48.4
050,25,011,Massachusetts,Franklin County,2,70923,34829,36094,2776,1443,1333,6316,3232,3084,3118,1621,1497,4798,2516,2282,60312,29382,30930,58713,28533,30180,24166,12277,11889,16996,8523,8473,20558,9948,10610,16361,7546,8815,2776,1443,1333,3395,1721,1674,3667,1894,1773,3634,1925,1709,3536,1829,1707,3915,1927,1988,4361,2212,2149,4479,2246,2233,4241,2138,2103,4216,2064,2152,4670,2267,2403,5551,2691,2860,6121,2926,3195,5925,2811,3114,4811,2352,2459,2631,1250,1381,1474,645,829,1520,488,1032,46.9,45.2,48.4
050,25,011,Massachusetts,Franklin County,3,70991,34970,36021,2676,1388,1288,6215,3197,3018,3096,1607,1489,4824,2588,2236,60582,29591,30991,59004,28778,30226,24389,12442,11947,17230,8646,8584,20048,9710,10338,16902,7834,9068,2676,1388,1288,3369,1721,1648,3607,1875,1732,3608,1908,1700,3551,1888,1663,3866,1922,1944,4360,2164,2196,4594,2337,2257,4410,2223,2187,3998,1975,2023,4678,2264,2414,5301,2587,2714,6071,2884,3187,5964,2820,3144,5152,2501,2651,2790,1334,1456,1539,695,844,1457,484,973,46.9,45.2,48.6
050,25,011,Massachusetts,Franklin County,4,70995,34911,36084,2636,1361,1275,6114,3136,2978,3079,1612,1467,4746,2534,2212,60712,29601,31111,59166,28802,30364,24392,12406,11986,17327,8668,8659,19516,9467,10049,17577,8133,9444,2636,1361,1275,3256,1666,1590,3618,1878,1740,3577,1898,1679,3488,1840,1648,3776,1885,1891,4352,2127,2225,4642,2340,2302,4557,2316,2241,3941,1944,1997,4561,2212,2349,5083,2475,2608,5931,2836,3095,5954,2803,3151,5283,2529,2754,3248,1547,1701,1647,767,880,1445,487,958,47.1,45.4,48.7
050,25,011,Massachusetts,Franklin County,5,70836,34829,36007,2583,1328,1255,5978,3023,2955,3030,1624,1406,4670,2511,2159,60793,29686,31107,59245,28854,30391,24266,12423,11843,17277,8665,8612,19057,9267,9790,18241,8411,9830,2583,1328,1255,3151,1598,1553,3538,1802,1736,3558,1917,1641,3431,1841,1590,3726,1912,1814,4264,2067,2197,4651,2364,2287,4636,2322,2314,4009,1988,2021,4469,2176,2293,4857,2364,2493,5722,2739,2983,5920,2795,3125,5432,2554,2878,3590,1693,1897,1839,869,970,1460,500,960,47.3,45.6,49.0
