SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM
050,36,055,New York,Monroe County,1,759430,368340,391090,40588,20583,20005,80200,40991,39209,37076,18985,18091,73645,36939,36706,620421,297514,322907,601566,287781,313785,297729,147605,150124,196134,96280,99854,197170,95378,101792,134617,59184,75433,40588,20583,20005,43393,22040,21353,45933,23550,22383,51471,26464,25007,50124,24861,25263,52509,25968,26541,53677,26524,27153,48042,23649,24393,41906,20139,21767,42693,20495,22198,48830,23718,25112,53881,25988,27893,51766,25177,26589,43541,20641,22900,35235,16144,19091,23625,10384,13241,15061,6244,8817,17155,5771,11384,39.4,38.0,40.7
050,36,055,New York,Monroe County,2,757551,367460,390091,40467,20524,19943,79863,40807,39056,37041,18947,18094,72771,36509,36262,618943,296852,322091,600180,287182,312998,296971,147193,149778,196344,96381,99963,196218,94879,101339,134847,59413,75434,40467,20524,19943,43238,21966,21272,45810,23485,22325,50877,26135,24742,49750,24677,25073,52219,25811,26408,53697,26528,27169,48281,23752,24529,42147,20290,21857,42188,20237,21951,48613,23605,25008,53582,25844,27738,51835,25193,26642,43728,20746,22982,35511,16287,19224,23766,10451,13315,15033,6239,8794,16809,5690,11119,39.4,38.0,40.8
050,36,055,New York,Monroe County,3,755813,366857,388956,39601,20176,19425,78646,40084,38562,36762,18780,17982,73558,37029,36529,619132,297201,321931,600804,287817,312987,298866,148351,150515,197850,97314,100536,192031,92668,99363,137365,60806,76559,39601,20176,19425,42812,21738,21074,45138,23118,22020,50915,26106,24809,50101,24931,25170,51271,25413,25858,53953,26693,27260,49183,24101,25082,43443,21107,22336,40250,19279,20971,47890,23216,24674,51767,24949,26818,52124,25224,26900,44327,21089,23238,36974,16990,19984,24526,10805,13721,15318,6356,8962,16220,5566,10654,39.5,38.1,40.8
050,36,055,New York,Monroe County,4,750887,364367,386520,38958,19943,19015,77140,39196,37944,36604,18714,17890,72637,36595,36042,616324,295723,320601,598185,286514,311671,297638,147808,149830,197602,97269,100333,187434,90192,97242,140512,62458,78054,38958,19943,19015,42200,21426,20774,44145,22540,21605,50457,25864,24593,49579,24675,24904,49558,24492,25066,53693,26616,27077,50016,24525,25491,44335,21636,22699,39513,18956,20557,46269,22276,23993,49869,24043,25826,51783,24917,26866,44891,21434,23457,36713,16855,19858,26843,11905,14938,16132,6727,9405,15933,5537,10396,39.7,38.3,41.0
050,36,055,New York,Monroe County,5,748482,363086,385396,38606,19753,18853,76089,38622,37467,36267,18567,17700,71969,36168,35801,615851,295465,320386,597520,286144,311376,297095,147622,149473,197665,97407,100258,183242,88048,95194,144644,64521,80123,38606,19753,18853,41613,21117,20496,43282,22025,21257,50219,25746,24473,49211,24469,24742,48296,23932,24364,52937,26168,26769,50887,25004,25883,45545,22303,23242,39612,19035,20577,44433,21343,23090,48012,23124,24888,51185,24546,26639,45687,21873,23814,37472,17300,20172,27933,12374,15559,17426,7299,10127,16126,5675,10451,39.9,38.6,41.2
050,36,057,New York,Montgomery County,1,49527,24552,24975,3080,1539,1541,5649,2909,2740,2652,1400,1252,3769,1917,1852,39504,19442,20062,38146,18704,19442,17751,8988,8763,11946,5988,5958,12991,6407,6584,9440,4392,5048,3080,1539,1541,3043,1560,1483,3222,1666,1556,3088,1633,1455,2717,1367,1350,2955,1502,1453,3029,1516,1513,3205,1575,1630,2757,1395,1362,2908,1453,1455,3106,1560,1546,3505,1692,1813,3472,1702,1770,3103,1600,1503,2421,1195,1226,1584,744,840,1002,416,586,1330,437,893,40.7,39.7,41.8
050,36,057,New York,Montgomery County,2,49485,24528,24957,3068,1524,1544,5644,2904,2740,2648,1393,1255,3768,1915,1853,39483,19438,20045,38125,18707,19418,17753,8981,8772,11962,5995,5967,12920,6377,6543,9475,4420,5055,3068,1524,1544,3061,1565,1496,3208,1661,1547,3077,1627,1450,2714,1359,1355,2951,1503,1448,3037,1522,1515,3205,1574,1631,2769,1396,1373,2872,1440,1432,3108,1561,1547,3474,1681,1793,3466,1695,1771,3106,1604,1502,2457,1211,1246,1581,746,835,1001,419,582,1330,440,890,40.7,39.8,41.7
050,36,057,New York,Montgomery County,3,49482,24614,24868,3059,1544,1515,5713,2946,2767,2662,1391,1271,3800,1969,1831,39389,19446,19943,38048,18733,19315,17959,9103,8856,12171,6078,6093,12623,6237,6386,9454,4449,5005,3059,1544,1515,3153,1612,1541,3234,1669,1565,3067,1647,1420,2721,1378,1343,2933,1481,1452,3146,1597,1549,3223,1577,1646,2869,1423,1446,2725,1365,1360,3118,1562,1556,3341,1639,1702,3439,1671,1768,3089,1597,1492,2552,1262,1290,1590,757,833,989,417,572,1234,416,818,40.3,39.4,41.3
050,36,057,New York,Montgomery County,4,49333,24481,24852,3018,1503,1515,5731,2948,2783,2671,1368,1303,3812,1998,1814,39237,19346,19891,37913,18662,19251,18028,9107,8921,12215,6084,6131,12409,6132,6277,9477,4448,5029,3018,1503,1515,3220,1649,1571,3181,1642,1539,3089,1639,1450,2724,1384,1340,2841,1419,1422,3162,1630,1532,3242,1574,1668,2970,1461,1509,2659,1357,1302,3058,1508,1550,3262,1602,1660,3430,1665,1765,3076,1559,1517,2453,1220,1233,1760,855,905,1027,434,593,1161,380,781,40.3,39.4,41.2
050,36,057,New York,Montgomery County,5,49368,24481,24887,3042,1520,1522,5729,2944,2785,2679,1373,1306,3819,2012,1807,39260,19320,19940,37918,18644,19274,18107,9132,8975,12257,6088,6169,12239,6050,6189,9603,4494,5109,3042,1520,1522,3236,1666,1570,3141,1619,1522,3103,1613,1490,2747,1431,1316,2817,1409,1408,3158,1589,1569,3209,1584,1625,3073,1506,1567,2678,1360,1318,2971,1481,1490,3185,1571,1614,3405,1638,1767,3073,1519,1554,2449,1250,1199,1841,887,954,1096,479,617,1144,359,785,40.3,39.4,41.2
050,36,059,New York,Nassau County,1,1395767,686294,709473,75854,39035,36819,154323,79447,74876,74101,38191,35910,117076,59723,57353,1128906,548925,579981,1091489,529621,561868,507229,256406,250823,334315,167890,166425,391074,191879,199195,249024,110129,138895,75854,39035,36819,82818,42744,40074,89768,46101,43667,88513,45726,42787,84401,42790,41611,82634,42004,40630,80130,40203,39927,84988,42452,42536,86563,43231,43332,89562,44555,45007,98737,48338,50399,105445,51599,53846,97330,47387,49943,79519,38119,41400,63438,29631,33807,42069,18438,23631,29038,11841,17197,34960,12100,22860,41.6,40.2,43.1
050,36,059,New York,Nassau County,2,1390491,683955,706536,75449,38840,36609,153936,79278,74658,74081,38147,35934,116401,59435,56966,1124417,546964,577453,1087025,527690,559335,506629,256148,250481,334423,167951,166472,389275,190924,198351,246926,109380,137546,75449,38840,36609,82633,42667,39966,89579,45996,43583,88242,45589,42653,83964,42608,41356,82718,42061,40657,80050,40143,39907,84972,42433,42539,86683,43314,43369,88966,44285,44681,98127,48045,50082,104923,51309,53614,97259,47285,49974,79514,38065,41449,63642,29685,33957,41923,18367,23556,28505,11646,16859,33342,11617,21725,41.6,40.2,43.0
050,36,059,New York,Nassau County,3,1391809,684730,707079,74074,37988,36086,152498,78605,73893,73683,37797,35886,116421,59512,56909,1128698,549386,579312,1091554,530340,561214,509753,257737,252016,337904,169755,168149,384304,188698,195606,252925,112375,140550,74074,37988,36086,82126,42388,39738,88627,45544,43083,88120,45395,42725,83729,42587,41142,83767,42632,41135,81054,40719,40335,85322,42542,42780,87761,43862,43899,87027,43355,43672,96325,47347,48978,102858,50317,52541,98094,47679,50415,81087,38928,42159,66448,31003,35445,43315,19067,24248,28833,11763,17070,33242,11614,21628,41.6,40.3,43.0
050,36,059,New York,Nassau County,4,1385294,681853,703441,72898,37262,35636,151585,78126,73459,73430,37765,35665,114404,58471,55933,1124189,547654,576535,1087381,528700,558681,505345,255686,249659,335811,168880,166931,378739,186291,192448,258427,115058,143369,72898,37262,35636,81954,42329,39625,87931,45227,42704,87547,45059,42488,81987,41747,40240,82295,41938,40357,80138,40233,39905,84879,42429,42450,88499,44280,44219,86386,43058,43328,94067,46521,47546,100476,49057,51419,97810,47655,50155,82532,39618,42914,66016,30789,35227,47140,21012,26128,29833,12180,17653,32906,11459,21447,41.9,40.5,43.2
050,36,059,New York,Nassau County,5,1381715,680053,701662,72130,36656,35474,150417,77532,72885,72975,37534,35441,113729,58072,55657,1123031,547229,575802,1086193,528331,557862,502367,253951,248416,333389,167473,165916,373864,184249,189615,265211,118537,146674,72130,36656,35474,81285,41958,39327,86858,44702,42156,87466,44981,42485,81512,41497,40015,80604,41127,39477,79715,40183,39532,84162,41781,42381,88908,44382,44526,86924,43387,43537,91762,45613,46149,97819,47791,50028,97359,47458,49901,84352,40456,43896,66995,31313,35682,49437,22308,27129,31438,12947,18491,32989,11513,21476,42.1,40.8,43.4
050,36,061,New York,New York County,1,1694250,809515,884735,77887,39631,38256,117181,59204,57977,47612,23816,23796,144738,64150,80588,1475425,698783,776642,1451570,686864,764706,799395,385719,413676,618922,303677,315245,402304,199982,202322,285606,119055,166551,77887,39631,38256,67035,34045,32990,62023,31083,30940,70183,32887,37296,110290,49155,61135,188307,88724,99583,181567,89780,91787,138311,69615,68696,110737,55558,55179,103342,51832,51510,103256,52280,50976,101435,50776,50659,94271,45094,49177,84650,38253,46397,74017,31183,42834,53170,21728,31442,35719,14184,21535,38050,13707,24343,38.1,37.7,38.5
050,36,061,New York,New York County,2,1677232,801737,875495,76866,39107,37759,116795,58993,57802,47550,23759,23791,136693,61040,75653,1459801,691766,768035,1436021,679878,756143,786625,380257,406368,614297,301389,312908,400728,199098,201630,284303,118351,165952,76866,39107,37759,66726,33841,32885,61984,31083,30901,66775,31680,35095,105553,47188,58365,185236,87197,98039,180092,89048,91044,138291,69627,68664,110678,55517,55161,102593,51385,51208,102987,52109,50878,101155,50614,50541,93993,44990,49003,84389,38150,46239,74129,31242,42887,53063,21573,31490,35511,14021,21490,37211,13365,23846,38.3,37.8,38.8
050,36,061,New York,New York County,3,1578055,753032,825023,67559,34335,33224,112327,56933,55394,47289,23570,23719,129120,57295,71825,1374449,649937,724512,1350880,638194,712686,713170,344754,368416,548795,269946,278849,384188,190734,193454,288777,120219,168558,67559,34335,33224,63183,32125,31058,61178,30865,30313,69366,32379,36987,95009,42429,52580,157293,74033,83260,159491,79307,80184,127386,64166,63220,104625,52440,52185,95639,47616,48023,99524,50244,49280,97517,48688,48829,91508,44186,47322,83777,38002,45775,75705,32008,43697,54242,21924,32318,36656,14481,22175,38397,13804,24593,39.5,38.9,40.2
050,36,061,New York,New York County,4,1594543,760506,834037,64489,32730,31759,109664,55634,54030,47496,23683,23813,139026,61098,77928,1396406,660069,736337,1372894,648459,724435,734015,354468,379547,559582,275784,283798,380199,188585,191614,294087,122992,171095,64489,32730,31759,61253,31131,30122,60500,30600,29900,69401,32426,36975,105032,46258,58774,167674,78839,88835,160281,80155,80126,127168,64366,62802,104459,52424,52035,94276,46825,47451,98403,49358,49045,96341,48138,48203,91179,44264,46915,83694,38334,45360,74592,31842,42750,58092,23515,34577,38364,15165,23199,39345,14136,25209,39.2,38.6,39.8
050,36,061,New York,New York County,5,1597451,761568,835883,61900,31512,30388,106824,54228,52596,47307,23596,23711,142527,62714,79813,1405027,663955,741072,1381420,652232,729188,742113,357957,384156,564007,277537,286470,375099,186088,189011,299787,125893,173894,61900,31512,30388,59490,30200,29290,59062,29918,29144,69794,32656,37138,108312,47764,60548,173452,80908,92544,159293,80028,79265,126711,64179,62532,104551,52422,52129,93283,46526,46757,95942,47798,48144,94632,47266,47366,91242,44498,46744,83536,38494,45042,74542,32223,42319,60103,24333,35770,40746,16112,24634,40860,14731,26129,39.2,38.6,39.7
050,36,063,New York,Niagara County,1,212666,104497,108169,10961,5515,5446,21721,11048,10673,10129,5169,4960,16914,8653,8261,175048,85430,89618,169855,82765,87090,75273,37940,37333,50702,25361,25341,60756,29946,30810,41483,18805,22678,10961,5515,5446,11698,5981,5717,12495,6310,6185,12578,6431,6147,11993,6148,5845,13019,6578,6441,13277,6680,6597,12604,6289,6315,11802,5814,5988,12368,6160,6208,14421,7090,7331,16849,8281,8568,17118,8415,8703,13847,6835,7012,10894,5211,5683,7159,3204,3955,4574,1887,2687,5009,1668,3341,43.2,41.9,44.5
050,36,063,New York,Niagara County,2,212126,104245,107881,10885,5458,5427,21674,11025,10649,10095,5152,4943,16889,8632,8257,174632,85260,89372,169472,82610,86862,75195,37885,37310,50680,25345,25335,60376,29748,30628,41527,18885,22642,10885,5458,5427,11673,5967,5706,12470,6302,6168,12522,6395,6127,11993,6145,5848,12913,6528,6385,13290,6680,6610,12611,6290,6321,11866,5847,6019,12221,6084,6137,14336,7068,7268,16691,8181,8510,17128,8415,8713,13962,6888,7074,10962,5252,5710,7171,3232,3939,4536,1862,2674,4896,1651,3245,43.2,41.9,44.4
050,36,063,New York,Niagara County,3,211719,104069,107650,10748,5398,5350,21565,10917,10648,9985,5075,4910,16866,8620,8246,174452,85260,89192,169421,82679,86742,75523,38090,37433,51171,25663,25508,58890,28993,29897,42494,19403,23091,10748,5398,5350,11644,5927,5717,12420,6258,6162,12361,6262,6099,11991,6165,5826,12528,6423,6105,13657,6834,6823,12769,6379,6390,12217,6027,6190,11739,5817,5922,14066,7017,7049,15979,7744,8235,17106,8415,8691,14442,7133,7309,11485,5503,5982,7271,3300,3971,4586,1867,2719,4710,1600,3110,43.1,41.9,44.3
050,36,063,New York,Niagara County,4,210467,103466,107001,10548,5343,5205,21278,10780,10498,10016,5076,4940,16480,8408,8072,173574,84790,88784,168625,82267,86358,75325,38004,37321,51405,25809,25596,57107,28055,29052,43633,19995,23638,10548,5343,5205,11654,5921,5733,12200,6148,6052,12146,6177,5969,11774,6018,5756,12250,6267,5983,13697,6896,6801,12987,6499,6488,12471,6147,6324,11366,5586,5780,13607,6845,6762,15316,7370,7946,16818,8254,8564,14973,7345,7628,11463,5501,5962,7952,3701,4251,4748,1946,2802,4497,1502,2995,43.1,42.0,44.3
050,36,063,New York,Niagara County,5,209457,103001,106456,10323,5235,5088,21010,10677,10333,10033,5053,4980,16233,8267,7966,173049,84541,88508,168091,82036,86055,75141,37889,37252,51347,25806,25541,55618,27318,28300,44893,20645,24248,10323,5235,5088,11582,5876,5706,11900,6038,5862,12148,6150,5998,11646,5933,5713,11997,6142,5855,13517,6795,6722,13266,6659,6607,12567,6210,6357,11340,5560,5780,13129,6624,6505,14756,7097,7659,16393,8037,8356,15409,7535,7874,11683,5623,6060,8299,3931,4368,5045,2098,2947,4457,1458,2999,43.3,42.2,44.4
050,36,065,New York,Oneida County,1,232113,116018,116095,12887,6670,6217,25729,13142,12587,11683,5995,5688,21141,11193,9948,187695,93239,94456,181814,90211,91603,85015,44125,40890,55083,28421,26662,61570,30931,30639,44020,19666,24354,12887,6670,6217,14020,7193,6827,14601,7433,7168,15205,7876,7329,14727,7828,6899,14227,7440,6787,14251,7292,6959,13985,7243,6742,12620,6446,6174,13566,6847,6719,15076,7654,7422,16754,8423,8331,16174,8007,8167,13745,6686,7059,11392,5387,6005,7666,3459,4207,5108,2092,3016,6109,2042,4067,40.8,39.3,42.5
050,36,065,New York,Oneida County,2,231082,115291,115791,12867,6669,6198,25643,13097,12546,11683,5997,5686,20911,11027,9884,186759,92550,94209,180889,89528,91361,84554,43729,40825,54864,28195,26669,61138,30659,30479,43976,19647,24329,12867,6669,6198,13962,7166,6796,14585,7421,7164,15116,7824,7292,14574,7710,6864,14098,7349,6749,14179,7217,6962,13959,7205,6754,12628,6424,6204,13332,6691,6641,14989,7595,7394,16666,8371,8295,16151,8002,8149,13771,6683,7088,11474,5429,6045,7624,3440,4184,5087,2089,2998,6020,2006,4014,40.8,39.3,42.4
050,36,065,New York,Oneida County,3,229620,114490,115130,12664,6576,6088,25240,12912,12328,11623,5955,5668,21103,11150,9953,185894,92008,93886,180093,89047,91046,84686,43773,40913,54896,28185,26711,59576,29816,29760,44518,19896,24622,12664,6576,6088,13738,7055,6683,14438,7374,7064,15155,7799,7356,14635,7789,6846,13757,7126,6631,14155,7192,6963,14118,7307,6811,12866,6560,6306,12487,6215,6272,14757,7493,7264,16144,8089,8055,16188,8019,8169,13949,6723,7226,11935,5654,6281,7700,3491,4209,5094,2093,3001,5840,1935,3905,40.8,39.3,42.4
050,36,065,New York,Oneida County,4,228358,113963,114395,12600,6560,6040,24865,12746,12119,11555,5941,5614,20857,11070,9787,185068,91661,93407,179338,88716,90622,84479,43811,40668,54982,28293,26689,58263,29119,29144,45236,20234,25002,12600,6560,6040,13466,6930,6536,14314,7309,7005,15007,7772,7235,14490,7746,6744,13522,7022,6500,14091,7179,6912,14231,7368,6863,13138,6724,6414,12113,6064,6049,14397,7288,7109,15640,7807,7833,16113,7960,8153,14154,6794,7360,11698,5565,6133,8384,3805,4579,5228,2141,3087,5772,1929,3843,40.9,39.4,42.5
050,36,065,New York,Oneida County,5,227555,113666,113889,12426,6390,6036,24615,12668,11947,11525,5960,5565,20819,11003,9816,184746,91638,93108,178989,88648,90341,84445,43895,40550,54973,28408,26565,57123,28584,28539,46074,20653,25421,12426,6390,6036,13289,6858,6431,14198,7286,6912,15002,7795,7207,14470,7692,6778,13240,6957,6283,14023,7190,6833,14158,7296,6862,13552,6965,6587,12002,6034,5968,13992,7035,6957,15138,7582,7556,15991,7933,8058,14419,6876,7543,11629,5573,6056,8778,4001,4777,5504,2272,3232,5744,1931,3813,41.0,39.6,42.7
050,36,067,New York,Onondaga County,1,476523,231187,245336,26781,13616,13165,51223,26291,24932,23562,11995,11567,48370,23394,24976,387003,185396,201607,374957,179285,195672,184686,90777,93909,118490,58336,60154,124296,60637,63659,83801,36918,46883,26781,13616,13165,27975,14352,13623,28984,14887,14097,33871,16630,17241,32325,15811,16514,30920,15220,15700,31859,15718,16141,29479,14606,14873,26232,12792,13440,26426,12888,13538,30586,15022,15564,34460,16727,17733,32824,16000,16824,27616,13310,14306,21118,9709,11409,14165,6205,7960,9482,3888,5594,11420,3806,7614,39.3,38.1,40.5
050,36,067,New York,Onondaga County,2,474192,230192,244000,26635,13534,13101,51072,26204,24868,23495,11970,11525,46983,22777,24206,384957,184555,200402,372990,178484,194506,183222,90141,93081,118501,58355,60146,123584,60283,63301,83922,37069,46853,26635,13534,13101,27914,14313,13601,28915,14852,14063,33007,16257,16750,31714,15529,16185,30804,15172,15632,31747,15665,16082,29595,14653,14942,26355,12865,13490,26115,12726,13389,30356,14912,15444,34297,16653,17644,32816,15992,16824,27724,13350,14374,21367,9850,11517,14181,6222,7959,9449,3889,5560,11201,3758,7443,39.4,38.3,40.6
050,36,067,New York,Onondaga County,3,471887,229018,242869,25984,13213,12771,50606,25861,24745,23225,11908,11317,46673,22637,24036,383760,183975,199785,372072,178036,194036,183227,90206,93021,119149,58693,60456,120692,58776,61916,85558,37930,47628,25984,13213,12771,27752,14143,13609,28674,14750,13924,32469,16055,16414,31609,15458,16151,30526,15041,15485,31427,15555,15872,30183,14852,15331,27013,13245,13768,24871,12101,12770,29642,14546,15096,33278,16137,17141,32901,15992,16909,28158,13560,14598,22575,10429,12146,14434,6370,8064,9541,3943,5598,10850,3628,7222,39.5,38.4,40.6
050,36,067,New York,Onondaga County,4,469728,227994,241734,25447,12916,12531,49783,25469,24314,22979,11795,11184,47605,23089,24516,382963,183640,199323,371519,177814,193705,183544,90424,93120,118729,58527,60202,117537,57190,60347,87648,39008,48640,25447,12916,12531,27250,13875,13375,28302,14581,13721,32909,16251,16658,31906,15646,16260,29815,14675,15140,30974,15343,15631,30347,14981,15366,27593,13528,14065,24410,11871,12539,28575,13970,14605,31930,15511,16419,32622,15838,16784,28631,13744,14887,22757,10572,12185,15740,6983,8757,9863,4093,5770,10657,3616,7041,39.6,38.5,40.7
050,36,067,New York,Onondaga County,5,467873,227099,240774,25049,12736,12313,49333,25122,24211,22854,11751,11103,47248,22945,24303,382082,183350,198732,370637,177490,193147,182928,90267,92661,118495,58503,59992,114850,55817,59033,90044,40225,49819,25049,12736,12313,26990,13705,13285,28012,14349,13663,32646,16158,16488,31787,15606,16181,29192,14397,14795,30555,15154,15401,30572,15121,15451,28176,13831,14345,24582,11946,12636,27421,13354,14067,30504,14796,15708,32343,15721,16622,29116,13957,15159,23436,10988,12448,16389,7266,9123,10442,4363,6079,10661,3651,7010,39.9,38.8,40.9
050,36,069,New York,Ontario County,1,112485,55403,57082,5355,2692,2663,11459,5880,5579,5518,2843,2675,10114,5123,4991,93026,45464,47562,90153,43988,46165,39750,20112,19638,25430,12822,12608,31352,15456,15896,23257,10587,12670,5355,2692,2663,6110,3144,2966,6661,3412,3249,7369,3744,3625,6951,3546,3405,6210,3233,2977,6356,3211,3145,6584,3274,3310,6280,3104,3176,6440,3228,3212,7678,3800,3878,8765,4256,4509,8469,4172,4297,7638,3684,3954,6342,3036,3306,4124,1917,2207,2543,1072,1471,2610,878,1732,43.6,42.2,45.0
050,36,069,New York,Ontario County,2,112363,55339,57024,5332,2683,2649,11416,5864,5552,5501,2827,2674,10011,5072,4939,92968,45432,47536,90114,43965,46149,39692,20094,19598,25500,12870,12630,31231,15384,15847,23372,10639,12733,5332,2683,2649,6110,3138,2972,6626,3401,3225,7283,3696,3587,6909,3528,3381,6193,3224,2969,6358,3213,3145,6624,3301,3323,6325,3132,3193,6345,3175,3170,7641,3791,3850,8753,4237,4516,8492,4181,4311,7681,3712,3969,6401,3054,3347,4173,1945,2228,2528,1057,1471,2589,871,1718,43.6,42.2,45.1
050,36,069,New York,Ontario County,3,112661,55428,57233,5179,2588,2591,11285,5775,5510,5412,2765,2647,10056,5069,4987,93495,45698,47797,90785,44300,46485,39958,20219,19739,25872,13078,12794,30662,15114,15548,24195,11039,13156,5179,2588,2591,6111,3086,3025,6556,3382,3174,7087,3579,3508,6999,3562,3437,6204,3192,3012,6395,3267,3128,6769,3377,3392,6504,3242,3262,6016,3005,3011,7542,3775,3767,8529,4110,4419,8575,4224,4351,7805,3785,4020,6767,3209,3558,4395,2057,2338,2572,1089,1483,2656,899,1757,43.8,42.5,45.2
050,36,069,New York,Ontario County,4,112481,55439,57042,5121,2565,2556,11071,5665,5406,5398,2784,2614,9792,4941,4851,93557,45804,47753,90891,44425,46466,39726,20150,19576,25898,13138,12760,30251,14922,15329,24950,11424,13526,5121,2565,2556,6042,3049,2993,6391,3329,3062,6946,3512,3434,6882,3500,3382,6065,3138,2927,6373,3276,3097,6823,3418,3405,6637,3306,3331,5944,2972,2972,7360,3689,3671,8247,4017,4230,8700,4244,4456,7961,3850,4111,6695,3181,3514,4915,2317,2598,2720,1185,1535,2659,891,1768,44.2,42.9,45.5
050,36,069,New York,Ontario County,5,112494,55488,57006,5068,2545,2523,10919,5560,5359,5332,2776,2556,9622,4884,4738,93858,45992,47866,91175,44607,46568,39696,20182,19514,26033,13196,12837,29685,14647,15038,25835,11880,13955,5068,2545,2523,5986,3046,2940,6224,3188,3036,6829,3480,3349,6834,3506,3328,6037,3116,2921,6377,3277,3100,6841,3451,3390,6778,3352,3426,5998,3023,2975,7029,3514,3515,7981,3913,4068,8677,4197,4480,8110,3919,4191,6844,3274,3570,5150,2436,2714,2989,1328,1661,2742,923,1819,44.5,43.2,45.8
050,36,071,New York,Orange County,1,401315,200360,200955,26730,13691,13039,51808,26558,25250,24795,12847,11948,41175,20959,20216,310427,153697,156730,297982,147264,150718,155655,79286,76369,95887,48690,47197,104523,52200,52323,56397,25415,30982,26730,13691,13039,27634,14117,13517,30376,15651,14725,31449,15798,15651,28319,14798,13521,24065,12505,11560,23394,11886,11508,24450,12247,12203,23978,12052,11926,25096,12492,12604,27472,13711,13761,28047,14005,14042,23908,11992,11916,18864,9085,9779,15177,7103,8074,9945,4492,5453,6201,2595,3606,6210,2140,4070,36.8,35.7,37.9
050,36,071,New York,Orange County,2,400986,200142,200844,26784,13728,13056,51713,26503,25210,24850,12881,11969,41071,20869,20202,310093,153473,156620,297639,147030,150609,155787,79281,76506,96076,48752,47324,104112,51959,52153,56380,25450,30930,26784,13728,13056,27626,14107,13519,30297,15617,14680,31480,15806,15674,28231,14723,13508,24080,12504,11576,23453,11899,11554,24470,12253,12217,24073,12096,11977,24828,12369,12459,27370,13656,13714,27972,13949,14023,23942,11985,11957,18897,9125,9772,15255,7131,8124,9951,4494,5457,6198,2600,3598,6079,2100,3979,36.8,35.7,37.8
050,36,071,New York,Orange County,3,405167,202241,202926,27157,13878,13279,51751,26455,25296,25059,12981,12078,41650,21172,20478,313713,155426,158287,301200,148927,152273,158882,80924,77958,98428,50007,48421,103247,51543,51704,57875,26205,31670,27157,13878,13279,27884,14204,13680,30122,15487,14635,31934,16086,15848,28520,14831,13689,24227,12601,11626,24188,12231,11957,25077,12626,12451,24936,12549,12387,24145,12065,12080,27237,13683,13554,27658,13783,13875,24207,12012,12195,19294,9425,9869,15906,7413,8493,10233,4600,5633,6403,2679,3724,6039,2088,3951,36.7,35.7,37.8
050,36,071,New York,Orange County,4,406491,202887,203604,27460,14077,13383,51708,26429,25279,25287,13076,12211,41286,20962,20324,314683,155855,158828,302036,149305,152731,159571,81224,78347,99313,50435,48878,101917,50827,51090,59520,27081,32439,27460,14077,13383,28079,14337,13742,29944,15341,14603,31875,16091,15784,28383,14698,13685,23873,12394,11479,24560,12394,12166,25336,12822,12514,25544,12825,12719,23984,11947,12037,26687,13468,13219,27025,13456,13569,24221,11956,12265,19755,9756,9999,15781,7297,8484,11179,5051,6128,6729,2839,3890,6076,2138,3938,36.8,35.8,37.8
