SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM
050,34,027,New Jersey,Morris County,4,511219,253640,257579,25657,13282,12375,52725,27292,25433,27063,13849,13214,41316,21106,20210,419546,206296,213250,405774,199217,206557,186272,94886,91386,124517,63321,61196,146815,73046,73769,93126,41744,51382,25657,13282,12375,28469,14700,13769,30880,15982,14898,32513,16749,15764,29242,14816,14426,28073,14417,13656,29668,15093,14575,33089,16804,16285,33687,17007,16680,32585,16204,16381,37737,18802,18935,39738,19734,20004,36755,18306,18449,28994,14064,14930,22986,10726,12260,17929,7875,10054,11515,4784,6731,11702,4295,7407,42.7,41.5,43.9
050,34,027,New Jersey,Morris County,5,514423,254981,259442,26048,13395,12653,52562,27183,25379,26654,13633,13021,41361,21062,20299,422680,207677,215003,409159,200770,208389,187486,95380,92106,125920,63989,61931,145332,72275,73057,96546,43444,53102,26048,13395,12653,28704,14818,13886,30307,15669,14638,32173,16551,15622,29393,14840,14553,27898,14291,13607,30207,15347,14860,33468,17019,16449,34347,17332,17015,32859,16452,16407,36487,18066,18421,38739,19242,19497,37247,18515,18732,30001,14571,15430,23301,10933,12368,18606,8219,10387,12508,5206,7302,12130,4515,7615,42.8,41.6,43.9
050,34,029,New Jersey,Ocean County,1,637235,309990,327245,46083,23742,22341,78226,40115,38111,33976,17432,16544,45757,23334,22423,495661,237308,258353,478950,228701,250249,205703,104524,101179,134672,68186,66486,157201,76324,80877,141320,60857,80463,46083,23742,22341,43654,22326,21328,43274,22217,21057,37804,19578,18226,33227,16760,16467,35745,18010,17735,33575,17059,16516,33602,16970,16632,31750,16147,15603,33159,16469,16690,37181,18199,18982,43075,20894,22181,43786,20762,23024,39992,18291,21701,37272,16623,20649,27585,11929,15656,18133,7601,10532,18338,6413,11925,41.8,39.5,44.3
050,34,029,New Jersey,Ocean County,2,638465,310655,327810,46226,23855,22371,78467,40262,38205,34238,17546,16692,45996,23479,22517,496413,237679,258734,479534,228992,250542,206755,105060,101695,135257,68480,66777,156958,76200,80758,141323,60833,80490,46226,23855,22371,43867,22437,21430,43336,22270,21066,38131,19729,18402,33367,16851,16516,35826,18072,17754,33782,17151,16631,33702,17014,16688,31947,16243,15704,32889,16366,16523,37059,18114,18945,43021,20842,22179,43989,20878,23111,40298,18428,21870,37385,16672,20713,27618,11923,15695,17985,7503,10482,18037,6307,11730,41.7,39.4,44.1
050,34,029,New Jersey,Ocean County,3,649825,316420,333405,47225,24344,22881,79643,40862,38781,35098,17953,17145,47397,24176,23221,505228,242188,263040,487859,233261,254598,212917,108219,104698,139308,70637,68671,156765,76243,80522,144389,62205,82184,47225,24344,22881,44764,22906,21858,43765,22503,21262,39251,20283,18968,34358,17299,17059,36978,18730,18248,35137,17811,17326,34379,17425,16954,32814,16671,16143,31950,15991,15959,36898,18070,18828,42525,20620,21905,45392,21562,23830,41522,19081,22441,38564,17175,21389,28176,12169,16007,18211,7492,10719,17916,6288,11628,41.3,39.1,43.7
050,34,029,New Jersey,Ocean County,4,655663,319305,336358,48172,24801,23371,80242,41154,39088,35561,18209,17352,47829,24451,23378,509335,244152,265183,491688,235141,256547,214785,109198,105587,140364,71166,69198,155660,75619,80041,147835,63905,83930,48172,24801,23371,45351,23255,22096,43860,22527,21333,39756,20541,19215,34665,17491,17174,36897,18681,18216,35718,18064,17654,34533,17533,17000,33216,16888,16328,31537,15802,15735,36279,17816,18463,41771,20105,21666,46073,21896,24177,42957,19825,23132,37705,16760,20945,30739,13436,17303,18790,7703,11087,17644,6181,11463,41.3,39.1,43.7
050,34,029,New Jersey,Ocean County,5,659197,321197,338000,48751,24998,23753,80606,41411,39195,35537,18240,17297,48518,24824,23694,512133,245628,266505,494303,236548,257755,216283,109993,106290,140938,71457,69481,153312,74581,78731,151535,65686,85849,48751,24998,23753,45515,23401,22114,43801,22538,21263,40265,20842,19423,35080,17694,17386,36820,18708,18112,36018,18194,17824,34467,17460,17007,33633,17095,16538,31428,15785,15643,35408,17457,17951,40458,19500,20958,46018,21839,24179,44339,20444,23895,37888,16901,20987,31622,13863,17759,20167,8326,11841,17519,6152,11367,41.3,39.0,43.6
050,34,031,New Jersey,Passaic County,1,525054,257892,267162,34304,17445,16859,63001,32366,30635,28192,14473,13719,49072,24397,24675,413721,200874,212847,399557,193608,205949,206208,103463,102745,135981,68227,67754,135503,66499,69004,79001,34485,44516,34304,17445,16859,34742,17933,16809,35296,18067,17229,35396,17921,17475,34831,17315,17516,35003,17454,17549,35085,17824,17261,33632,16829,16803,32261,16120,16141,32906,16139,16767,34781,17225,17556,35525,17479,18046,32291,15656,16635,25724,12344,13380,20505,9221,11284,13701,5879,7822,9304,3819,5485,9767,3222,6545,37.7,36.5,38.8
050,34,031,New Jersey,Passaic County,2,523439,257012,266427,34133,17333,16800,62821,32260,30561,28147,14433,13714,48983,24354,24629,412462,200226,212236,398338,192986,205352,205929,103351,102578,135830,68177,67653,134887,66148,68739,78638,34307,44331,34133,17333,16800,34648,17871,16777,35204,18002,17202,35331,17916,17415,34768,17258,17510,34897,17413,17484,35079,17805,17274,33592,16832,16760,32262,16127,16135,32641,15997,16644,34612,17150,17462,35411,17390,18021,32223,15611,16612,25725,12323,13402,20522,9221,11301,13669,5845,7824,9209,3766,5443,9513,3152,6361,37.6,36.4,38.8
050,34,031,New Jersey,Passaic County,3,518376,254720,263656,32837,16777,16060,61809,31735,30074,27978,14304,13674,47922,23912,24010,409680,199033,210647,395752,191904,203848,203768,102501,101267,134904,67866,67038,132875,65178,67697,80051,34948,45103,32837,16777,16060,34105,17542,16563,34740,17774,16966,34776,17690,17086,34088,16945,17143,34191,17024,17167,34819,17627,17192,33499,16978,16521,32395,16237,16158,31630,15501,16129,34112,16854,17258,34833,17129,17704,32300,15694,16606,26104,12478,13626,21124,9539,11585,14037,5988,8049,9325,3763,5562,9461,3180,6281,37.9,36.7,39.1
